"PR"	"URL"	"Title"	"Content type"	"Is rendered page"	"HTTP status code"	"Organic traffic"	"Depth"	"Is indexable page"	"No. of all inlinks"	"First found at"
"0"	"https://solarinstallerstx.com/installers/dallas/go-solar-power"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/bedford/the-solar-maintenance-guys"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/temple/solar-power-systems-temple"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/fort-worth/zen-solar-us"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/irving/xclusive-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/grand-prairie/our-world-energy-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/lewisville/texas-best-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/killeen/2ez-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/troy/big-elm-solar-project-wharton-tx"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/houston/akam-energ-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/bexar-county/green-dream-solar-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/austin/john-williams"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/grapevine/freedom-solar-power-dallas-solar-panel-company-installers"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/plano/inspire-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/dallas/texsolar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/houston/sonepar-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/fort-worth/sol-nova-electric"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/grand-prairie/v3-electric"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/eddy/blevins-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/cool-solar-austin-texas-solar-panel-power"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/sulphur-springs/signature-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/irving/solio-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/boerne/mammoth-roofing-and-solar-of-boerne"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/kyle/ion-solar-texas"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/lubbock/nicolas-lyons"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/grapevine/sunpro-solar-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/dallas/proxima-solar-energy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/grand-prairie/solar-recycle-usa"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/universal-city/argus-solar-and-construction"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/farmers-branch/infinity-solar-usa-texas"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/san-benito/ramirez-innovations-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/cleburne/solar-supply"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/dallas/gnrg-inc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/austin/freedom-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/denton/solar-power-systems-denton"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/cedar-park/good-energy-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/sulphur-springs/derrick-reddell"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/fort-worth/ab-solar-and-roofing"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/new-braunfels/epik-solar-of-new-braunfels"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/arlington/solarlife-technology"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/weatherford/cabaa-del-sol"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/richardson/sunfuse-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/waco/sweet-light-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/sulphur-springs/signature-solar-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/dallas/ross-solar-energy-co"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/irving/power-werx-energy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/austin/sol-tech-roofing-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/carrollton/dawn-to-dusk-solar-texas"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/hollywood-park/micro-grid-energy-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/now-energy-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/kerrville/epik-solar-of-kerrville"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/mcallen/solergy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/arlington/greentech-renewables-dallas"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/weslaco/evergreen-home-energy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/dallas/sunergy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/canyon-lake/superb-roofing-restoration"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/fort-worth/suntria-texas-solar-panel-installers"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/brownsville/ego-claims-construction-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/austin/clearly"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/grapevine/north-texas-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/katy/power-up-solar-21-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/eagle-pass/smart-energy-solution"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/grapevine/sunsolar-solutions"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/dallas/green-balance-energy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/grand-prairie/solar-sme-inc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/palestine/eastex-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/fort-worth/circle-l-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/plano/solar-connect"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/dallas/hans-maggio"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/arlington/solar-power-systems-arlington"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/grand-prairie/cms-renewable-energy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/boerne/sunbear"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/castle-hills/ibergreen"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/katy/solar-white-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/mansfield/freedom-solar-and-electric-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/irving/credible-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/arlington/solar-supply"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/abilene/nivo-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/tyler/wright-way-solar-technologies"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/fredericksburg/tesla-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/schertz/gvec-electric-cooperative"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/green-planet-solutions"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/allen/sol-ark-hq"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/wimberley/now-energy-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/austin/easy-simple-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/addison/sunaura-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/har-renewables"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/temple/solar-supply-inc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/richardson/rise-power-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/gruver/diamond-m-waterwell-services"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/farmers-branch/tech-solar-industries-tsi"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/plainsman-engineering"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/alvarado/solar-electrical-retrofit-solutions-inc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/leander/silver-electric-and-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/texas-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/austin/freedom-solar-power-austin-solar-panel-company-installers"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/bastrop/fortress-power"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/mckinney/axium-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/sulphur-springs/phillip-lofxfer"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/rockwall/arvo-solar-dallas-fort-worth"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/energyrey-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/harlingen/texas-solar-energy-company"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/lubbock/guy-kohlko"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/dripping-springs/guided-path-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/crimson-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/mt-calm/solar-farm"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/wichita/madere-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/rio-hondo/the-professional-shutter-company"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/austin/512-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/garland/infinity-energy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/mansfield/eagle-solar-power"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/abdur-rahman"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/boerne/sunlane-electric"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/burleson/solar-water-solutions"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/richardson/immediate-solar-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/austin/nation-solar-inc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/waxahachie/texar-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/pflugerville/longhorn-solar-austin"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/gonzales/gvec-solar-services"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/frisco/1-solar-solution-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/bulverde/in-full-light"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/brownsville/roofing-a-1-construction-corp"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/burleson/sunsoaker-flexible-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/livingston/east-texas-power"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/pflugerville/longhorn-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/richardson/prime-slr"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/dallas/michael-lafiectis"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/argyle/green-energy-specialties"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/bryan/enova-electrification"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/brownsville/silva-roofing-construction"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/dallas/home-xperts"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/waxahachie/mint-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/schertz/sunnova"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/dallas/tesla-energy-dallas-fort-worth"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/houston/green-lake-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/austin/the-american-power-company"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/garland/remington-solar-inc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/south-padre-island/solar-360"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/dallas/switch-smart-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/dallas/kpost-roofing-waterproofing"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/burleson/ews-solar-construction"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/tesla"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/frisco/evolve-solar-installation"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/dallas/delta-power-group"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/grand-prairie/sonovus-energy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/fort-worth/solar-power-systems-fort-worth"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/buda/texas-solar-guys"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/bryan/texas-green-energy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/dallas/victory-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/cedar-hill/texas-solar-professional"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/cameron/boulder-solar-energy-services-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/fort-worth/starvolt-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/sulphur-springs/dg-renewables"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/dallas/dallas-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/austin/jacob-parz"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/dallas/clean-power-store"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/richardson/metroplex-solar-panels"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/kyle/solstema"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/richardson/solartime-usa"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/mckinney/infinity-solar-panel-installations"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/irving/elios-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/pleasanton/green-era-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/ecoelectrics-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/aledo/efficient-home-services"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/burlington/orion-i-solar-project"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/plano/solar-etribe"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/woodway/green-solar-savings"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/lakeway/solar-installer-texas"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/dallas/radix-solar-dallas"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/mckinney/semper-solaris"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/fort-worth/kaco-energy-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/houston/christopher-knight"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/poteet/impact-renewable-energy"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/set-apart-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"1"	""
"0"	"https://solarinstallerstx.com/installers/colleyville/american-solar-wind-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/saginaw/monument-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/haskell/azure-sky-solar"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"0"	""
"0"	"https://solarinstallerstx.com/installers/austin/native-solar-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
"0"	"https://solarinstallerstx.com/installers/austin/orange-fox-llc"	""	"text/html; charset=utf-8"	"false"	"404"	"0"	"0"	"false"	"2"	""
